amount_usd,currency,merchant_name,country,log_amount,velocity_10m,high_value,very_high_value,suspicious_merchant,off_hours,new_device,ip_risk,non_ng_context,is_risky
11.33,GBP,Shopify Merchant,NG,2.5124,1.0,0.0,0.0,0.0,1.0,0.0,0.45,0.0,0
8.98,USD,Netflix,NG,2.3006,1.0,0.0,0.0,0.0,1.0,1.0,0.45,0.0,0
1036.95,EUR,Spotify,NG,6.945,1.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,1
27.19,GBP,Spotify,NG,3.3389,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
5922.87,EUR,XXX Test Casino,NG,8.6867,4.0,1.0,1.0,1.0,0.0,0.0,0.45,0.0,1
80.0,GBP,Apple,CN,4.3945,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
5.0,EUR,Stripe Demo Store,NG,1.7918,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
27.9,GBP,Stripe Demo Store,US,3.3638,1.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,1
20.18,USD,Stripe Demo Store,NG,3.0529,3.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,1
7706.68,USD,Wallet Drain Services,NG,8.95,2.0,1.0,1.0,1.0,0.0,1.0,0.45,0.0,1
33.17,EUR,Spotify,NG,3.5312,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
17.89,USD,Netflix,NG,2.9389,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3393.85,EUR,Apple,NG,8.13,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3829.71,USD,XXX Test Casino,NG,8.2508,1.0,1.0,1.0,1.0,0.0,1.0,0.45,0.0,1
30.86,USD,Apple,NG,3.4615,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
5.39,EUR,Stripe Demo Store,NG,1.8549,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
34.6,USD,Netflix,NG,3.5723,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
19.76,GBP,Spotify,NG,3.0331,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
14.28,GBP,Apple,DE,2.7267,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
17.07,EUR,Stripe Demo Store,NG,2.8942,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
798.79,USD,Netflix,NG,6.6843,1.0,1.0,0.0,0.0,1.0,0.0,0.45,0.0,1
49.8,EUR,Netflix,NG,3.928,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
193.15,EUR,Shopify Merchant,RU,5.2686,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
47.18,EUR,Netflix,NG,3.8749,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1679.66,EUR,Amazon,US,7.4269,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
31.21,EUR,Anonymous Crypto Mix,NG,3.4724,1.0,0.0,0.0,1.0,0.0,0.0,0.45,0.0,0
929.12,EUR,Wallet Drain Services,NG,6.8353,3.0,1.0,0.0,1.0,0.0,1.0,0.45,0.0,1
6857.37,USD,Apple,NG,8.8332,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
8.31,USD,Shopify Merchant,DE,2.2311,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
19.22,EUR,Shopify Merchant,NG,3.0064,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
35.35,GBP,Spotify,NG,3.5933,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6.5,EUR,Apple,CN,2.0148,2.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,0
8837.61,USD,Dark Web Market,NG,9.0869,1.0,1.0,1.0,1.0,0.0,0.0,0.45,0.0,1
29.99,EUR,Wallet Drain Services,NG,3.4337,2.0,0.0,0.0,1.0,1.0,1.0,0.45,0.0,1
1933.98,EUR,Amazon,NG,7.5679,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54.13,GBP,XXX Test Casino,NG,4.0097,1.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,1
7.48,GBP,Stripe Demo Store,NG,2.1375,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
104.22,GBP,Spotify,NG,4.6561,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
6.84,USD,Netflix,NG,2.0598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.0,EUR,Amazon,US,1.7918,1.0,0.0,0.0,0.0,1.0,0.0,0.45,1.0,1
19.27,GBP,Shopify Merchant,NG,3.0093,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.08,GBP,Stripe Demo Store,NG,2.3104,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
979.12,GBP,Shopify Merchant,NG,6.8877,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19.08,EUR,Netflix,US,2.9995,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
5821.54,GBP,Apple,US,8.6695,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1
11.14,EUR,Amazon,NG,2.4963,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
27.19,EUR,Spotify,NG,3.339,6.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
16.08,EUR,Shopify Merchant,NG,2.8382,3.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
43.49,USD,Netflix,NG,3.7953,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.7,USD,Amazon,NG,2.9287,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
10.22,USD,Amazon,NG,2.4181,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
3033.77,GBP,Stripe Demo Store,NG,8.0179,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
17.81,GBP,Apple,CN,2.9342,10.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,1
8.26,GBP,Spotify,NG,2.2258,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.81,EUR,Netflix,NG,2.1756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
29.06,USD,Spotify,DE,3.4031,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
5.79,GBP,Stripe Demo Store,NG,1.915,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
53.98,GBP,Amazon,RU,4.0069,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
22.46,USD,Stripe Demo Store,NG,3.1554,3.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
19.48,GBP,Stripe Demo Store,NG,3.0194,6.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
3843.58,USD,Gambling Anonymous Hub,NG,8.2544,2.0,1.0,1.0,1.0,0.0,1.0,0.45,0.0,1
34.3,USD,Spotify,NG,3.5638,4.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
1688.52,USD,Stripe Demo Store,NG,7.4322,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
12.43,USD,Shopify Merchant,NG,2.5971,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
23.1,USD,Shopify Merchant,NG,3.1823,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1873.82,GBP,Amazon,NG,7.5363,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6.39,GBP,Amazon,CN,2.0006,1.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,1
1623.28,USD,Shopify Merchant,NG,7.3928,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
25.65,GBP,Amazon,NG,3.2829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20.04,GBP,Spotify,NG,3.0464,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
2034.04,GBP,Netflix,DE,7.6183,1.0,1.0,0.0,0.0,0.0,1.0,0.45,1.0,1
10.55,GBP,Shopify Merchant,NG,2.4466,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
30.03,USD,Spotify,NG,3.435,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
18.55,GBP,Stripe Demo Store,NG,2.9728,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
10.38,GBP,Spotify,NG,2.4318,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4483.49,EUR,Apple,NG,8.4084,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
19.18,USD,Shopify Merchant,US,3.0046,1.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,0
12.93,USD,Spotify,NG,2.6341,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
1692.31,EUR,Stripe Demo Store,DE,7.4344,1.0,1.0,0.0,0.0,0.0,0.0,0.45,1.0,0
18.34,USD,Amazon,NG,2.9624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1470.9,GBP,Apple,NG,7.2943,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
15.05,USD,Apple,NG,2.7755,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
8.06,EUR,Anonymous Crypto Mix,NG,2.2035,1.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,1
1467.03,EUR,Spotify,DE,7.2917,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
11.45,EUR,Shopify Merchant,NG,2.5218,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.83,GBP,Stripe Demo Store,NG,2.3826,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16.97,USD,Apple,NG,2.8888,2.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,1
1528.82,USD,Apple,NG,7.3329,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1714.17,USD,Spotify,NG,7.4473,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1
13.85,USD,Wallet Drain Services,NG,2.6979,2.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,1
13.46,USD,Stripe Demo Store,NG,2.6717,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
8462.55,USD,Dark Web Market,RU,9.0435,1.0,1.0,1.0,1.0,0.0,0.0,0.45,1.0,1
5.0,EUR,Stripe Demo Store,NG,1.7918,3.0,0.0,0.0,0.0,1.0,0.0,0.45,0.0,0
35.1,EUR,Spotify,NG,3.5862,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.41,GBP,Gambling Anonymous Hub,CN,1.8578,4.0,0.0,0.0,1.0,0.0,0.0,0.45,1.0,1
7.46,GBP,Netflix,NG,2.135,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
668.36,GBP,Netflix,NG,6.5063,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
2373.5,GBP,Stripe Demo Store,NG,7.7725,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64.99,GBP,Stripe Demo Store,NG,4.1895,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32.94,USD,Netflix,NG,3.5245,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
25.78,GBP,Netflix,NG,3.2876,1.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,1
5.45,GBP,Amazon,RU,1.8647,5.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,1
22.42,USD,Stripe Demo Store,NG,3.1534,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
13.67,EUR,Stripe Demo Store,NG,2.6861,1.0,0.0,0.0,0.0,1.0,0.0,0.45,0.0,1
11.34,GBP,Wallet Drain Services,CN,2.5128,1.0,0.0,0.0,1.0,0.0,1.0,0.45,1.0,1
22.38,GBP,Stripe Demo Store,NG,3.1521,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.44,GBP,Netflix,NG,2.7372,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
36.91,GBP,Dark Web Market,NG,3.6352,1.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,1
5.18,EUR,Amazon,NG,1.8213,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
21.17,USD,Shopify Merchant,NG,3.0987,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
695.87,EUR,Shopify Merchant,RU,6.5466,8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
777.59,USD,Netflix,NG,6.6575,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
539.02,USD,Shopify Merchant,US,6.2916,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
9.19,GBP,Stripe Demo Store,NG,2.3212,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1715.21,USD,Wallet Drain Services,NG,7.4479,1.0,1.0,0.0,1.0,0.0,0.0,0.45,0.0,1
17.31,GBP,Amazon,NG,2.9075,3.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,1
12.65,EUR,Amazon,DE,2.6137,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
14.45,EUR,Spotify,NG,2.7375,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
18.03,USD,Amazon,NG,2.9458,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
11.73,USD,Netflix,US,2.5443,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
20.19,GBP,Stripe Demo Store,NG,3.0533,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1741.13,USD,Spotify,NG,7.4629,1.0,1.0,0.0,0.0,1.0,0.0,0.45,0.0,1
13.09,EUR,Netflix,DE,2.6457,4.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,0
61.12,USD,Anonymous Crypto Mix,DE,4.1291,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
26.86,GBP,Amazon,CN,3.3272,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
15.37,USD,Shopify Merchant,NG,2.7952,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
22.24,GBP,Netflix,NG,3.1461,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
9.79,EUR,Apple,NG,2.3785,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14.79,USD,Gambling Anonymous Hub,NG,2.7597,6.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,1
1293.68,USD,Shopify Merchant,NG,7.166,2.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,0
7167.67,GBP,Apple,CN,8.8775,8.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1
26.34,USD,Shopify Merchant,NG,3.3084,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
14.1,USD,Netflix,NG,2.7146,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
775.27,USD,Amazon,RU,6.6545,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1
6935.48,USD,Wallet Drain Services,NG,8.8445,2.0,1.0,1.0,1.0,0.0,1.0,0.45,0.0,1
159.39,USD,Netflix,NG,5.0776,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
639.81,EUR,Apple,NG,6.4627,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1854.93,EUR,Stripe Demo Store,NG,7.5261,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
620.71,USD,Spotify,NG,6.4325,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34.18,EUR,Shopify Merchant,NG,3.5604,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
51.19,GBP,Spotify,NG,3.9549,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
12.46,GBP,Shopify Merchant,NG,2.5999,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
49.17,USD,Stripe Demo Store,US,3.9154,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
33.75,EUR,Stripe Demo Store,NG,3.5483,2.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
17.59,EUR,Stripe Demo Store,NG,2.9227,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
16.74,USD,Shopify Merchant,NG,2.8757,6.0,0.0,0.0,0.0,1.0,0.0,0.45,0.0,1
22.8,EUR,Shopify Merchant,NG,3.1695,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
1876.34,USD,Spotify,US,7.5376,2.0,1.0,0.0,0.0,0.0,0.0,0.45,1.0,1
26.53,GBP,Netflix,US,3.3151,1.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,1
12.51,EUR,Apple,DE,2.6032,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
1710.89,EUR,Netflix,NG,7.4454,3.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,1
1437.28,GBP,Apple,NG,7.2712,1.0,1.0,0.0,0.0,0.0,1.0,0.45,0.0,1
5650.74,USD,Stripe Demo Store,NG,8.6397,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1
844.59,USD,Stripe Demo Store,NG,6.74,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1157.24,EUR,Shopify Merchant,NG,7.0547,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
29.31,GBP,Apple,DE,3.4115,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
24.32,GBP,Spotify,DE,3.2316,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
21.67,GBP,Stripe Demo Store,NG,3.1212,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
37.64,GBP,Netflix,NG,3.6544,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6987.36,GBP,Spotify,NG,8.852,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1
24.16,GBP,Shopify Merchant,DE,3.2253,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
12.36,EUR,Spotify,NG,2.5922,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
26.31,EUR,Spotify,NG,3.3072,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
19.17,USD,Amazon,US,3.004,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
16.19,GBP,Stripe Demo Store,US,2.8442,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
130.99,EUR,Wallet Drain Services,NG,4.8827,3.0,0.0,0.0,1.0,1.0,1.0,0.45,0.0,1
4881.64,USD,Stripe Demo Store,NG,8.4934,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
39.29,USD,Spotify,NG,3.6961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1820.36,GBP,Netflix,US,7.5073,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0
22.02,GBP,Spotify,NG,3.1363,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
121.27,USD,Spotify,NG,4.8062,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
10.24,USD,Shopify Merchant,NG,2.4195,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1331.79,GBP,Stripe Demo Store,DE,7.195,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1
19.84,GBP,Netflix,NG,3.0369,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1631.12,EUR,Amazon,NG,7.3976,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
37.29,GBP,Anonymous Crypto Mix,NG,3.6453,4.0,0.0,0.0,1.0,1.0,0.0,0.45,0.0,1
13.82,EUR,Apple,NG,2.6957,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1891.75,EUR,Dark Web Market,NG,7.5458,1.0,1.0,0.0,1.0,0.0,1.0,0.45,0.0,1
7.92,USD,Stripe Demo Store,NG,2.1885,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5.67,USD,Amazon,US,1.8976,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
7600.65,USD,Shopify Merchant,NG,8.9361,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
6.7,USD,Shopify Merchant,CN,2.0412,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
58.14,EUR,Amazon,NG,4.0798,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
6.88,EUR,Amazon,NG,2.0648,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9.71,GBP,Netflix,NG,2.3716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1756.3,USD,Netflix,NG,7.4715,2.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,1
1999.15,GBP,XXX Test Casino,NG,7.601,1.0,1.0,0.0,1.0,0.0,1.0,0.45,0.0,1
6.94,EUR,Netflix,NG,2.0718,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
939.73,USD,Spotify,NG,6.8467,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
9.96,EUR,Apple,NG,2.3945,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.51,EUR,Spotify,NG,2.9182,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
17.35,USD,Apple,NG,2.9096,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
6212.92,EUR,Dark Web Market,NG,8.7345,3.0,1.0,1.0,1.0,0.0,0.0,0.45,0.0,1
42.21,GBP,Amazon,CN,3.7661,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
33.02,USD,Netflix,US,3.527,2.0,0.0,0.0,0.0,0.0,1.0,0.45,1.0,0
27.76,GBP,Netflix,NG,3.359,1.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,0
1875.8,GBP,Apple,NG,7.5373,1.0,1.0,0.0,0.0,1.0,0.0,0.45,0.0,1
15.99,GBP,Amazon,NG,2.8326,1.0,0.0,0.0,0.0,1.0,0.0,0.45,0.0,1
17.14,GBP,Netflix,DE,2.8979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
691.74,USD,Apple,NG,6.5407,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8.87,USD,Amazon,NG,2.2891,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
82.49,GBP,XXX Test Casino,NG,4.4247,8.0,0.0,0.0,1.0,0.0,0.0,0.45,0.0,1
11.81,USD,Netflix,NG,2.5499,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
19.96,GBP,Stripe Demo Store,CN,3.0428,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
8.92,USD,Amazon,NG,2.2943,1.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,1
1369.6,GBP,Stripe Demo Store,NG,7.223,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
10.89,EUR,Apple,NG,2.4757,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.18,USD,Apple,NG,2.4143,1.0,0.0,0.0,0.0,1.0,0.0,0.45,0.0,1
3559.82,USD,Amazon,NG,8.1777,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1
10.12,EUR,Netflix,NG,2.4089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
32.68,USD,Apple,NG,3.517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2812.6,EUR,Apple,NG,7.9422,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
10.74,GBP,Spotify,CN,2.4633,2.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,0
1252.18,GBP,Spotify,NG,7.1334,2.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,0
1185.86,GBP,Apple,DE,7.0791,5.0,1.0,0.0,0.0,1.0,0.0,0.45,1.0,1
23.35,USD,XXX Test Casino,NG,3.1924,1.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,1
18.73,GBP,Amazon,RU,2.9822,1.0,0.0,0.0,0.0,0.0,0.0,0.45,1.0,1
7.37,EUR,Shopify Merchant,NG,2.1242,3.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
9.03,GBP,Gambling Anonymous Hub,NG,2.3052,2.0,0.0,0.0,1.0,0.0,1.0,0.45,0.0,0
8.21,EUR,Shopify Merchant,NG,2.2201,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
50.14,EUR,Shopify Merchant,NG,3.9345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2391.96,GBP,Spotify,CN,7.7803,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
2255.23,EUR,Spotify,US,7.7214,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
2154.45,GBP,Stripe Demo Store,NG,7.6758,10.0,1.0,0.0,0.0,0.0,1.0,0.45,0.0,1
13.53,GBP,Stripe Demo Store,NG,2.6762,1.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0
11.27,GBP,Shopify Merchant,NG,2.5073,4.0,0.0,0.0,0.0,0.0,1.0,0.45,0.0,0
10.8,USD,Apple,NG,2.4684,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27.72,GBP,Shopify Merchant,NG,3.3576,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5113.5,GBP,Shopify Merchant,NG,8.5398,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1
86.21,USD,Apple,US,4.4683,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
48.19,EUR,Spotify,RU,3.8958,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1831.04,EUR,Stripe Demo Store,NG,7.5132,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32.14,USD,Amazon,NG,3.5006,4.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,1
14.94,GBP,Apple,NG,2.7689,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
30.52,EUR,Apple,NG,3.4507,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
15.73,USD,Netflix,NG,2.8174,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2319.95,GBP,Stripe Demo Store,NG,7.7497,1.0,1.0,0.0,0.0,0.0,1.0,0.45,0.0,1
26.66,EUR,Amazon,NG,3.3198,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
767.69,GBP,Shopify Merchant,NG,6.6447,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
510.43,USD,Shopify Merchant,NG,6.2372,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2128.09,EUR,Apple,NG,7.6635,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
7.36,USD,Shopify Merchant,NG,2.1237,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
72.73,GBP,Shopify Merchant,NG,4.3005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
789.26,EUR,Stripe Demo Store,NG,6.6724,5.0,1.0,0.0,0.0,0.0,0.0,0.45,0.0,1
7.51,EUR,Amazon,NG,2.1408,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
